code	comp_num	transfer_factor	info_json
3779318276887150592	1	0.017029536180632434	"{""pressure_ratio_func"": {""A1"": 7.7071873294335295e-25, ""A2"": 1.5816068132646383e-20, ""A3"": -1.372826636766435e-13, ""A4"": 7.255935383171551e-10, ""B1"": -8.194850088719187e-20, ""B2"": -1.6801725442209052e-15, ""B3"": 1.2049200470376308e-08, ""B4"": -0.00010203911516612784, ""C1"": 2.4115839594402684e-16, ""C2"": 5.000459199254113e-12, ""C3"": 5.027161616617901e-05, ""C4"": 1.2514458801706043}, ""serge_flow_func"": {""A5"": -7.858e-08, ""B5"": 0.00251448, ""C5"": -23.9608, ""D5"": 88277.1824}, ""stagnation_flow_func"": {""A6"": -1.91128e-07, ""B6"": 0.00590144, ""C6"": -54.8792, ""D6"": 188047.7232}, ""min_speed"": 8500, ""max_speed"": 14000}"
3779318276895539200	1	0.017029536180632424	"{""pressure_ratio_func"": {""A1"": 7.7071873294335295e-25, ""A2"": 1.5816068132646383e-20, ""A3"": -1.372826636766435e-13, ""A4"": 7.255935383171551e-10, ""B1"": -8.194850088719187e-20, ""B2"": -1.6801725442209052e-15, ""B3"": 1.2049200470376308e-08, ""B4"": -0.00010203911516612784, ""C1"": 2.4115839594402684e-16, ""C2"": 5.000459199254113e-12, ""C3"": 5.027161616617901e-05, ""C4"": 1.2514458801706043}, ""serge_flow_func"": {""A5"": -7.858e-08, ""B5"": 0.00251448, ""C5"": -23.9608, ""D5"": 88277.1824}, ""stagnation_flow_func"": {""A6"": -1.91128e-07, ""B6"": 0.00590144, ""C6"": -54.8792, ""D6"": 188047.7232}, ""min_speed"": 8500, ""max_speed"": 14000}"
3779318276916510720	1	0.013763393127659177	"{""pressure_ratio_func"": {""A1"": 4.932599890837459e-25, ""A2"": 1.0122283604893685e-20, ""A3"": -8.786090475305184e-14, ""A4"": 4.643798645229793e-10, ""B1"": -6.555880070975349e-20, ""B2"": -1.3441380353767242e-15, ""B3"": 9.639360376301047e-09, ""B4"": -8.163129213290228e-05, ""C1"": 2.4115839594402684e-16, ""C2"": 5.000459199254113e-12, ""C3"": 5.027161616617901e-05, ""C4"": 1.2514458801706043}, ""serge_flow_func"": {""A5"": -9.822500000000001e-08, ""B5"": 0.0031431, ""C5"": -29.951, ""D5"": 110346.478}, ""stagnation_flow_func"": {""A6"": -2.3891e-07, ""B6"": 0.0073768, ""C6"": -68.59899999999999, ""D6"": 235059.654}, ""min_speed"": 8500, ""max_speed"": 14000}"
3779318276954259456	1	0.013813701930332045	"{""pressure_ratio_func"": {""A1"": 4.932599890837459e-25, ""A2"": 1.0122283604893685e-20, ""A3"": -8.786090475305184e-14, ""A4"": 4.643798645229793e-10, ""B1"": -6.555880070975349e-20, ""B2"": -1.3441380353767242e-15, ""B3"": 9.639360376301047e-09, ""B4"": -8.163129213290228e-05, ""C1"": 2.4115839594402684e-16, ""C2"": 5.000459199254113e-12, ""C3"": 5.027161616617901e-05, ""C4"": 1.2514458801706043}, ""serge_flow_func"": {""A5"": -9.822500000000001e-08, ""B5"": 0.0031431, ""C5"": -29.951, ""D5"": 110346.478}, ""stagnation_flow_func"": {""A6"": -2.3891e-07, ""B6"": 0.0073768, ""C6"": -68.59899999999999, ""D6"": 235059.654}, ""min_speed"": 8500, ""max_speed"": 14000}"
3779318277008785408	1	0.01328364625795827	"{""pressure_ratio_func"": {""A1"": 4.932599890837459e-23, ""A2"": 1.0122283604893685e-18, ""A3"": -8.786090475305183e-12, ""A4"": 4.643798645229793e-08, ""B1"": -6.5558800709753495e-19, ""B2"": -1.3441380353767241e-14, ""B3"": 9.639360376301047e-08, ""B4"": -0.0008163129213290228, ""C1"": 2.4115839594402684e-16, ""C2"": 5.000459199254113e-12, ""C3"": 5.027161616617901e-05, ""C4"": 1.2514458801706043}, ""serge_flow_func"": {""A5"": -9.8225e-09, ""B5"": 0.00031431, ""C5"": -2.9951, ""D5"": 11034.6478}, ""stagnation_flow_func"": {""A6"": -2.3891e-08, ""B6"": 0.00073768, ""C6"": -6.8599, ""D6"": 23505.9654}, ""min_speed"": 8500, ""max_speed"": 14000}"
3779318277029756928	1	0.017175146307549266	"{""pressure_ratio_func"": {""A1"": 1.3701666363437386e-24, ""A2"": 2.8117454458038016e-20, ""A3"": -2.440580687584773e-13, ""A4"": 1.289944068119387e-09, ""B1"": -1.0926466784958915e-19, ""B2"": -2.2402300589612068e-15, ""B3"": 1.606560062716841e-08, ""B4"": -0.00013605215355483712, ""C1"": 2.4115839594402684e-16, ""C2"": 5.000459199254113e-12, ""C3"": 5.027161616617901e-05, ""C4"": 1.2514458801706043}, ""serge_flow_func"": {""A5"": -5.8935000000000005e-08, ""B5"": 0.00188586, ""C5"": -17.970599999999997, ""D5"": 66207.88680000001}, ""stagnation_flow_func"": {""A6"": -1.43346e-07, ""B6"": 0.00442608, ""C6"": -41.1594, ""D6"": 141035.7924}, ""min_speed"": 8500, ""max_speed"": 14000}"
3779318277033951232	1	0.02659972309341596	"{""pressure_ratio_func"": {""A1"": 1.3701666363437386e-24, ""A2"": 2.8117454458038016e-20, ""A3"": -2.440580687584773e-13, ""A4"": 1.289944068119387e-09, ""B1"": -1.0926466784958915e-19, ""B2"": -2.2402300589612068e-15, ""B3"": 1.606560062716841e-08, ""B4"": -0.00013605215355483712, ""C1"": 2.4115839594402684e-16, ""C2"": 5.000459199254113e-12, ""C3"": 5.027161616617901e-05, ""C4"": 1.2514458801706043}, ""serge_flow_func"": {""A5"": -5.8935000000000005e-08, ""B5"": 0.00188586, ""C5"": -17.970599999999997, ""D5"": 66207.88680000001}, ""stagnation_flow_func"": {""A6"": -1.43346e-07, ""B6"": 0.00442608, ""C6"": -41.1594, ""D6"": 141035.7924}, ""min_speed"": 8500, ""max_speed"": 14000}"
3779318277042339840	1	0.02659972309341596	"{""pressure_ratio_func"": {""A1"": 1.3701666363437386e-24, ""A2"": 2.8117454458038016e-20, ""A3"": -2.440580687584773e-13, ""A4"": 1.289944068119387e-09, ""B1"": -1.0926466784958915e-19, ""B2"": -2.2402300589612068e-15, ""B3"": 1.606560062716841e-08, ""B4"": -0.00013605215355483712, ""C1"": 2.4115839594402684e-16, ""C2"": 5.000459199254113e-12, ""C3"": 5.027161616617901e-05, ""C4"": 1.2514458801706043}, ""serge_flow_func"": {""A5"": -5.8935000000000005e-08, ""B5"": 0.00188586, ""C5"": -17.970599999999997, ""D5"": 66207.88680000001}, ""stagnation_flow_func"": {""A6"": -1.43346e-07, ""B6"": 0.00442608, ""C6"": -41.1594, ""D6"": 141035.7924}, ""min_speed"": 8500, ""max_speed"": 14000}"
3779318277046534144	1	0.02659972309341596	"{""pressure_ratio_func"": {""A1"": 1.3701666363437386e-24, ""A2"": 2.8117454458038016e-20, ""A3"": -2.440580687584773e-13, ""A4"": 1.289944068119387e-09, ""B1"": -1.0926466784958915e-19, ""B2"": -2.2402300589612068e-15, ""B3"": 1.606560062716841e-08, ""B4"": -0.00013605215355483712, ""C1"": 2.4115839594402684e-16, ""C2"": 5.000459199254113e-12, ""C3"": 5.027161616617901e-05, ""C4"": 1.2514458801706043}, ""serge_flow_func"": {""A5"": -5.8935000000000005e-08, ""B5"": 0.00188586, ""C5"": -17.970599999999997, ""D5"": 66207.88680000001}, ""stagnation_flow_func"": {""A6"": -1.43346e-07, ""B6"": 0.00442608, ""C6"": -41.1594, ""D6"": 141035.7924}, ""min_speed"": 8500, ""max_speed"": 14000}"
3779318277067505664	1	0.017548284732083853	"{""pressure_ratio_func"": {""A1"": 1.3701666363437386e-24, ""A2"": 2.8117454458038016e-20, ""A3"": -2.440580687584773e-13, ""A4"": 1.289944068119387e-09, ""B1"": -1.0926466784958915e-19, ""B2"": -2.2402300589612068e-15, ""B3"": 1.606560062716841e-08, ""B4"": -0.00013605215355483712, ""C1"": 2.4115839594402684e-16, ""C2"": 5.000459199254113e-12, ""C3"": 5.027161616617901e-05, ""C4"": 1.2514458801706043}, ""serge_flow_func"": {""A5"": -5.8935000000000005e-08, ""B5"": 0.00188586, ""C5"": -17.970599999999997, ""D5"": 66207.88680000001}, ""stagnation_flow_func"": {""A6"": -1.43346e-07, ""B6"": 0.00442608, ""C6"": -41.1594, ""D6"": 141035.7924}, ""min_speed"": 8500, ""max_speed"": 14000}"
