code	ds_type	idx	max_v	min_v	name	node	node_id	node_idx	price
3779320248260362241	demand	562	0.0	0.0	A00000880	A00000879	282	3779318278657146880	16880.73
3779320250449788928	demand	563	100.4275	100.4275	A00000881	A00000882	287	3779318278694895616	16880.73
3779320250449788929	demand	564	0.0	0.0	A00000883	A00000882	287	3779318278694895616	16880.73
3779320252072984576	demand	565	58.60782	58.60782	A00000884	A00000885	264	3779318278539706368	16880.73
3779320252072984577	demand	566	0.0	0.0	A00000886	A00000885	264	3779318278539706368	16880.73
3779320252077178880	demand	567	0.0	0.0	A00000887	A00000885	264	3779318278539706368	16880.73
3779320253964615680	demand	568	104.1097	104.1097	A00000888	A00000889	265	3779318278543900672	16880.73
3779320253964615681	demand	569	0.0	0.0	A00000890	A00000889	265	3779318278543900672	16880.73
3779320255537479680	demand	570	0.6656350000000001	0.6656350000000001	A00000891	A00000892	296	3779318278753615872	16880.73
3779320270787969024	demand	578	6.662992999999999	6.662992999999999	A00000906	A00000907	267	3779318278560677888	16880.73
3779320270792163328	demand	579	0.0	0.0	A00000908	A00000907	267	3779318278560677888	16880.73
3779320272381804544	demand	580	4.832444000000001	4.832444000000001	A00000909	A00000910	254	3779318278472597504	16880.73
3779320273795284992	demand	581	19.25913	19.25913	A00000911	A00000912	253	3779318278468403200	16880.73
3779320275271680000	demand	582	8.616076	8.616076	A00000913	A00000914	269	3779318278573260800	16880.73
3779320277410775040	demand	583	28.82044	28.82044	A00000915	A00000916	270	3779318278581649408	16880.73
3779320277410775041	demand	584	12.23807	12.23807	A00000917	A00000916	270	3779318278581649408	16880.73
3779320278887170048	demand	585	0.0	0.0	A00000918	A00000919	275	3779318278615203840	16880.73
3779320280623611904	demand	586	61.176280000000006	61.176280000000006	A00000920	A00000921	273	3779318278602620928	16880.73
3779320280627806208	demand	587	0.0	0.0	A00000922	A00000921	273	3779318278602620928	16880.73
3779320282326499328	demand	588	99.60763	99.60763	A00000923	A00000924	284	3779318278669729792	16880.73
3779320282326499329	demand	589	0.0	0.0	A00000925	A00000924	284	3779318278669729792	16880.73
3779320286101372928	demand	590	7.557591	7.557591	A00000926	A00000927	276	3779318278619398144	16880.73
3779320286109761536	demand	591	0.0	0.0	A00000928	A00000927	276	3779318278619398144	16880.73
3779320287682625536	demand	592	15.57811	15.57811	A00000929	A00000930	288	3779318278699089920	16880.73
3779320290891268096	demand	593	0.0	0.0	A00000931	A00000932	252	3779318278460014592	16880.73
3779320292950671360	demand	594	3.889189	3.889189	A00000933	A00000934	251	3779318278455820288	16880.73
3779320292950671361	demand	595	0.0	0.0	A00000935	A00000934	251	3779318278455820288	16880.73
3779320296067039232	demand	596	14.92484	14.92484	A00000936	A00000937	250	3779318278447431680	16880.73
3779320297669263360	demand	597	10.87935	10.87935	A00000938	A00000939	255	3779318278480986112	16880.73
3779320297673457664	demand	598	0.0	0.0	A00000940	A00000939	255	3779318278480986112	16880.73
3779320300521390080	demand	599	1.258947	1.258947	A00000941	A00000942	256	3779318278485180416	16880.73
3779320302136197120	demand	600	15.628820000000001	15.628820000000001	A00000943	A00000944	257	3779318278493569024	16880.73
3779320302140391424	demand	601	0.0	0.0	A00000945	A00000944	257	3779318278493569024	16880.73
3779320304875077632	demand	602	5.303007	5.303007	A00000946	A00000947	262	3779318278527123456	16880.73
3779320307899170816	demand	603	0.0	0.0	A00000948	A00000949	234	3779318278338379776	16880.73
3779320310218620928	demand	604	0.0	0.0	A00000950	A00000951	232	3779318278321602560	16880.73
3779320311988617216	demand	605	0.0	0.0	A00000952	A00000953	233	3779318278329991168	16880.73
3779320311988617217	demand	606	0.0	0.0	A00000952	A00000953	233	3779318278329991168	16880.73
3779320314685554688	demand	607	8.830039999999999	8.830039999999999	A00000954	A00000955	227	3779318278292242432	16880.73
3779320314689748992	demand	608	0.0	0.0	A00000956	A00000955	227	3779318278292242432	16880.73
3779320317789339648	demand	609	89.06522	89.06522	A00000957	A00000958	248	3779318278434848768	16880.73
3779320317793533952	demand	610	0.0	0.0	A00000959	A00000958	248	3779318278434848768	16880.73
3779320324504420352	demand	614	18.24486	18.24486	A00000965	A00000966	281	3779318278652952576	16880.73
3779320324504420353	demand	615	0.0	0.0	A00000967	A00000966	281	3779318278652952576	16880.73
3779320326156976128	demand	616	22.38479	22.38479	A00000968	A00000969	289	3779318278707478528	16880.73
3779320326156976129	demand	617	0.0	0.0	A00000970	A00000969	289	3779318278707478528	16880.73
3779320330313531392	demand	618	0.0	0.0	A00000971	A00000972	271	3779318278585843712	16880.73
3779320331806703616	demand	619	0.0	0.0	A00000973	A00000974	278	3779318278631981056	16880.73
3779320334218428416	demand	620	5.608398	5.608398	A00000975	A00000976	268	3779318278569066496	16880.73
3779320336986669056	demand	621	0.0	0.0	A00000977	A00000978	285	3779318278678118400	16880.73
3779320338756665344	demand	622	8.752303999999999	8.752303999999999	A00000979	A00000980	263	3779318278535512064	16880.73
3779320341587820544	demand	623	20.31557	20.31557	A00000981	A00000982	274	3779318278606815232	16880.73
3779320341592014848	demand	624	0.0	0.0	A00000983	A00000982	274	3779318278606815232	16880.73
3779320343362011136	demand	625	22.4026	22.4026	A00000984	A00000985	106	3779318277478547456	16238.53
3779320344964235264	demand	626	24.42875	24.42875	A00000986	A00000987	107	3779318277486936064	16238.53
3779320347476623360	demand	627	2.429128	2.429128	A00000988	A00000989	109	3779318277499518976	16238.53
3779320350106451968	demand	628	2.624177	2.624177	A00000990	A00000991	99	3779318277432410112	16238.53
3779320352656588800	demand	629	3.6413800000000003	3.6413800000000003	A00000992	A00000993	113	3779318277528879104	16238.53
3779320352656588801	demand	630	0.0	0.0	A00000994	A00000993	113	3779318277528879104	16238.53
3779320354401419264	demand	631	793.8322	793.8322	A00000995	A00000996	114	3779318277533073408	16238.53
3779320354405613568	demand	632	0.0	0.0	A00000997	A00000996	114	3779318277533073408	16238.53
3779320356083335168	demand	633	54.72501	54.72501	A00000998	A00000999	115	3779318277541462016	16238.53
3779320357765251072	demand	634	3.411192	3.411192	A00001000	A00001001	131	3779318277646319616	16238.53
3779320357769445376	demand	635	0.0	0.0	A00001002	A00001001	131	3779318277646319616	16238.53
3779320359409418240	demand	636	30.04665	30.04665	A00001003	A00001004	132	3779318277654708224	16238.53
3779320359413612544	demand	637	0.0	0.0	A00001005	A00001004	132	3779318277654708224	16238.53
3779320361435267072	demand	638	32.565940000000005	32.565940000000005	A00001006	A00001007	133	3779318277658902528	16238.53
3779320363654053888	demand	639	0.8548969999999999	0.8548969999999999	A00001008	A00001009	349	3779318279122714624	16238.53
3779320365625376768	demand	640	128.7836	128.7836	A00001010	A00001011	347	3779318279110131712	16238.53
3779320367449899008	demand	641	0.0	0.0	A00001012	A00001013	346	3779318279101743104	16238.53
3779320369622548480	demand	642	17.92202	17.92202	A00001014	A00001015	98	3779318277428215808	11192.66
3779320371262521344	demand	643	0.0	0.0	A00001014	A00001016	103	3779318277461770240	11192.66
3779320375339384832	demand	644	8.718128	8.718128	A00001017	A00001018	104	3779318277465964544	11192.66
3779320377646252032	demand	645	50.85137	50.85137	A00001019	A00001020	102	3779318277453381632	11192.66
3779320379315585024	demand	646	21.22085	21.22085	A00001021	A00001022	105	3779318277470158848	11192.66
3779320380917809152	demand	647	0.0	0.0	A00001023	A00001024	101	3779318277444993024	11192.66
3779320382343872512	demand	648	0.0	0.0	A00001025	A00001026	362	3779318279206600704	11192.66
3779320384105480192	demand	649	82.28477	82.28477	A00001027	A00001028	363	3779318279210795008	11192.66
3779320384105480193	demand	650	0.0	0.0	A00001029	A00001028	363	3779318279210795008	11192.66
3779320387326705664	demand	651	478.0687	478.0687	A00001030	A00001031	360	3779318279194017792	11192.66
3779320387330899968	demand	652	0.0	0.0	A00001032	A00001031	360	3779318279194017792	0.0
3779320387330899969	demand	653	0.0	0.0	A00001032	A00001031	360	3779318279194017792	0.0
3779320389239308288	demand	654	0.0	0.0	A00001033	A00001034	361	3779318279198212096	11192.66
3779320390795395072	demand	655	16.28923	16.28923	A00001035	A00001036	359	3779318279185629184	11192.66
3779320392447950848	demand	656	35.80227	35.80227	A00001037	A00001038	358	3779318279181434880	11192.66
3779320395438489600	demand	657	13.463370000000001	13.463370000000001	A00001039	A00001040	352	3779318279139491840	11192.66
3779320396810027008	demand	658	0.0	0.0	A00001041	A00001042	88	3779318277356912640	18715.6
3779320417479557120	demand	671	195.4827	195.4827	A00001062	A00001063	221	3779318278254493696	17064.22
3779320417487945728	demand	672	0.0	0.0	A00001064	A00001063	221	3779318278254493696	17064.22
3779320417487945729	demand	673	0.0	0.0	A00001065	A00001063	221	3779318278254493696	17064.22
3779320419564126208	demand	674	90.3733	90.3733	A00001066	A00001067	222	3779318278258688000	17064.22
3779320422663716864	demand	675	354.1658	354.1658	A00001068	A00001069	128	3779318277625348096	17064.22
3779320422663716865	demand	676	0.0	0.0	A00001070	A00001069	128	3779318277625348096	17064.22
3779320424161083392	demand	677	483.7234	483.7234	A00001071	A00001072	162	3779318277856034816	17064.22
3779320424161083393	demand	678	0.0	0.0	A00001073	A00001072	162	3779318277856034816	17064.22
3779320424165277696	demand	679	0.0	0.0	A00001074	A00001072	162	3779318277856034816	17064.22
3779320426967072768	demand	680	0.0	0.0	A00001075	A00001076	223	3779318278267076608	17064.22
3779320429718536192	demand	681	6.418952	6.418952	A00001077	A00001078	126	3779318277612765184	17064.22
3779320431404646400	demand	682	0.0	0.0	A00001079	A00001080	127	3779318277621153792	17064.22
3779320439633870848	demand	685	0.0	0.0	A00001085	A00001086	39	3779318277021368320	9449.541
3779320442808958976	demand	686	60.35985	60.35985	A00001087	A00001088	2	3779318276727767040	9449.541
3779320444742533120	demand	687	15.816579999999998	15.816579999999998	A00001089	A00001090	4	3779318276740349952	9449.541
3779320446973902848	demand	688	0.0	0.0	A00001091	A00001092	6	3779318276757127168	9449.541
3779320450195128320	demand	689	70.947	70.947	A00001093	A00001094	11	3779318276832624640	9449.541
3779320450195128321	demand	690	0.0	0.0	A00001085	A00001094	11	3779318276832624640	9449.541
3779320451906404352	demand	691	16.8832	16.8832	A00001095	A00001096	8	3779318276769710080	9449.541
3779320454964051968	demand	692	10.32778	10.32778	A00001097	A00001098	14	3779318276849401856	9449.541
3779320454968246272	demand	693	0.0	0.0	A00001099	A00001098	14	3779318276849401856	9449.541
3779320457002483712	demand	694	558.068	558.068	A00001100	A00001101	16	3779318276861984768	9449.541
3779320457002483713	demand	695	0.0	0.0	A00001102	A00001101	16	3779318276861984768	9449.541
3779320459997216768	demand	696	0.0	0.0	A00001103	A00001104	18	3779318276874567680	9449.541
3779320461565886464	demand	697	21.47048	21.47048	A00001105	A00001106	23	3779318276908122112	9449.541
3779320461565886465	demand	698	0.0	0.0	A00001107	A00001106	23	3779318276908122112	0.0
3779320464141189120	demand	699	13.946129999999998	13.946129999999998	A00001108	A00001109	47	3779318277075894272	9449.541
3779320467320471552	demand	700	0.0	0.0	A00001110	A00001111	1	3779318276715184128	9449.541
3779320468889141248	demand	701	0.0	0.0	A00001112	A00001113	37	3779318277008785408	9449.541
3779320471846125568	demand	702	0.0	0.0	A00001114	A00001115	36	3779318277004591104	9449.541
3779320473590956032	demand	703	0.0	0.0	A00001116	A00001117	35	3779318276996202496	9449.541
3779320476518580224	demand	704	0.0	0.0	A00001118	A00001119	32	3779318276975230976	9449.541
3779320478099832832	demand	705	0.0	0.0	A00001120	A00001121	48	3779318277080088576	9449.541
3779320480972931072	demand	706	198.1089	198.1089	A00001122	A00001123	31	3779318276966842368	9449.541
3779320480977125376	demand	707	0.0	0.0	A00001124	A00001123	31	3779318276966842368	9449.541
3779320480977125377	demand	708	0.0	0.0	A00001125	A00001123	31	3779318276966842368	9449.541
3779320480981319680	demand	709	0.0	0.0	A00001126	A00001123	31	3779318276966842368	0.0
3779320480981319681	demand	710	0.0	0.0	A00001122	A00001123	31	3779318276966842368	0.0
3779320483304964096	demand	711	430.022	430.022	A00001127	A00001128	30	3779318276962648064	9449.541
3779320483304964097	demand	712	0.0	0.0	A00001129	A00001128	30	3779318276962648064	9449.541
3779320485184012288	demand	713	9.684111999999999	9.684111999999999	A00001130	A00001131	45	3779318277063311360	9449.541
3779320485184012289	demand	714	0.0	0.0	A00001132	A00001131	45	3779318277063311360	9449.541
3779320487914504192	demand	715	5.261325	5.261325	A00001133	A00001134	9	3779318276815847424	9449.541
3779320556722061312	demand	763	0.0	0.0	A00001202	A00000716	210	3779318278174801920	16880.73
3779320556722061313	demand	764	0.0	0.0	A00001203	A00000716	210	3779318278174801920	15045.87
3779320556726255616	demand	765	0.0	0.0	A00001203	A00000716	210	3779318278174801920	15045.87
3779320556726255617	demand	766	0.0	0.0	A00001204	A00000716	210	3779318278174801920	15045.87
3779320556726255618	demand	767	3.465633	3.465633	A00001205	A00000716	210	3779318278174801920	15045.87
3779320556730449920	demand	768	150.1702	150.1702	A00001206	A00000716	210	3779318278174801920	16880.73
3779320556730449921	demand	769	0.0	0.0	A00000715	A00000716	210	3779318278174801920	16880.73
3779320556730449922	demand	770	0.0	0.0	A00000715	A00000716	210	3779318278174801920	16880.73
3779320556734644224	demand	771	0.0	0.0	A00001207	A00000716	210	3779318278174801920	11192.66
3779320561138663424	demand	781	0.0	0.0	A00000316	A00000313	628	3779318281031122944	17155.96
3779320561142857728	demand	782	0.0	0.0	A00001212	A00000313	628	3779318281031122944	16880.73
3779320561142857729	demand	783	0.0	0.0	A00001213	A00000313	628	3779318281031122944	17064.22
3779320561147052032	demand	784	0.0	0.0	A00001214	A00000313	628	3779318281031122944	16880.73
3779320561147052033	demand	785	275.26356	275.26356	A00001215	A00000313	628	3779318281031122944	16880.73
3779320561147052034	demand	786	0.0	0.0	A00000312	A00000313	628	3779318281031122944	16880.73
3779320561151246336	demand	787	0.0	0.0	A00000316	A00000313	628	3779318281031122944	17155.96
3779320561151246337	demand	788	1.848711	1.848711	A00001216	A00000313	628	3779318281031122944	11192.66
3779320561155440640	demand	789	0.0	0.0	A00001212	A00000313	628	3779318281031122944	16880.73
3779320561159634944	demand	790	0.0	0.0	A00001217	A00000313	628	3779318281031122944	16238.53
3779320561159634945	demand	791	0.0	0.0	A00001218	A00000313	628	3779318281031122944	16238.53
3779320561163829248	demand	792	0.0	0.0	A00001219	A00000313	628	3779318281031122944	17064.22
3779320546034974720	demand	793	18.975379999999998	18.975379999999998	A00001220	A00001221	593	3779318280800436224	12018.35
3779320546034974721	demand	794	0.0	0.0	A00001222	A00001221	593	3779318280800436224	12018.35
3779320546034974722	demand	795	306.3853	306.3853	A00001223	A00001221	593	3779318280800436224	10550.46
3779320546039169024	demand	796	0.0	0.0	A00001224	A00001221	593	3779318280800436224	10550.46
3779320546039169025	demand	797	0.0	0.0	A00001225	A00001221	593	3779318280800436224	10550.46
3779320546039169026	demand	798	0.0	0.0	A00001226	A00001221	593	3779318280800436224	10550.46
3779320546043363328	demand	799	0.0	0.0	A00001227	A00001221	593	3779318280800436224	10550.46
3779320546047557632	demand	800	0.0	0.0	A00001228	A00001221	593	3779318280800436224	10550.46
3779320546047557633	demand	801	0.0	0.0	A00001228	A00001221	593	3779318280800436224	10550.46
3779319485966581760	demand	802	81.77419	81.77419	A00001229	A00000854	97	3779318277419827200	11110.0
3779319485966581761	demand	803	3.6543370000000004	3.6543370000000004	A00001230	A00000854	97	3779318277419827200	12018.35
3779319485966581762	demand	804	972.1212	972.1212	A00001231	A00000854	97	3779318277419827200	11192.66
3779319485970776064	demand	805	0.0	0.0	A00001232	A00000854	97	3779318277419827200	11192.66
3779319485970776065	demand	806	0.0	0.0	A00001233	A00000854	97	3779318277419827200	11192.66
3779319485970776066	demand	807	0.0	0.0	A00001234	A00000854	97	3779318277419827200	11192.66
3779319485983358976	demand	808	0.0	0.0	A00001235	A00000854	97	3779318277419827200	11192.66
3779319485983358977	demand	809	0.0	0.0	A00001236	A00000854	97	3779318277419827200	11192.66
3779319485974970368	demand	810	0.0	0.0	A00001237	A00000854	97	3779318277419827200	11192.66
3779319485974970369	demand	811	0.0	0.0	A00001238	A00000854	97	3779318277419827200	11192.66
3779319485979164672	demand	812	0.0	0.0	A00001239	A00000854	97	3779318277419827200	12752.29
3779319485979164673	demand	813	1525.5479999999998	1525.5479999999998	A00001240	A00000854	97	3779318277419827200	11192.66
3779319485979164674	demand	814	0.0	0.0	A00001241	A00000854	97	3779318277419827200	11192.66
3779319485979164675	demand	815	0.0	0.0	A00001242	A00000854	97	3779318277419827200	11192.66
3779319482216873984	demand	816	48.0	48.0	A00001243	A00001244	201	3779318278116081664	11110.0
3779319482216873985	demand	817	115.0	115.0	A00001245	A00001244	201	3779318278116081664	15045.87
3779319482216873986	demand	818	0.0	0.0	A00001246	A00001244	201	3779318278116081664	15045.87
3779319482221068288	demand	819	0.0	0.0	A00001247	A00001244	201	3779318278116081664	15045.87
3779319482221068289	demand	820	0.0	0.0	A00001248	A00001244	201	3779318278116081664	15045.87
3779320547972743168	demand	821	1136.0	1136.0	A00001249	A00001113	37	3779318277008785408	9449.541
3779320547972743169	demand	822	0.0	0.0	A00001250	A00001113	37	3779318277008785408	9449.541
3779320547976937472	demand	823	0.0	0.0	A00001251	A00001113	37	3779318277008785408	9449.541
3779320547976937473	demand	824	0.0	0.0	A00001252	A00001113	37	3779318277008785408	9449.541
3779320547981131776	demand	825	0.0	0.0	A00001253	A00001113	37	3779318277008785408	9449.541
3779320547985326080	demand	826	0.0	0.0	A00001254	A00001113	37	3779318277008785408	9449.541
3779320542666948608	demand	869	676.0	676.0	A00001302	A00001303	639	3779318281106620416	15045.87
3779320542671142912	demand	870	0.0	0.0	A00001304	A00001303	639	3779318281106620416	15045.87
3779320542675337216	demand	871	0.0	0.0	A00001305	A00001303	639	3779318281106620416	15045.87
3779320542675337217	demand	872	0.0	0.0	A00001306	A00001303	639	3779318281106620416	15045.87
3779320542679531520	demand	873	0.0	0.0	A00001307	A00001303	639	3779318281106620416	15045.87
3779320542679531521	demand	874	0.0	0.0	A00001308	A00001303	639	3779318281106620416	15045.87
3779319478215507968	demand	878	30.0	30.0	A00001314	A00001013	346	3779318279101743104	11110.0
3779319480648204288	demand	879	530.0	530.0	A00001315	A00001316	351	3779318279135297536	11110.0
A00001318	demand	881	6.150329	6.150329	A00001319	A00001113	37	3779318277008785408
A00001320	demand	882	6.150336	6.150336	A00001321	A00001322	41	3779318277033951232
A00001323	demand	883	6.150336	6.150336	A00001324	A00001325	42	3779318277042339840
A00001326	demand	884	6.150336	6.150336	A00001327	A00001328	43	3779318277046534144
A00001329	demand	885	6.150336	6.150336	A00001330	A00001331	52	3779318277105254400
A00001332	demand	886	6.150336	6.150336	A00001333	A00001334	58	3779318277151391744
A00001335	demand	887	6.150336	6.150336	A00001336	A00001337	55	3779318277126225920
A00001338	demand	888	6.150336	6.150336	A00001339	A00001340	59	3779318277159780352
A00001341	demand	889	6.150336	6.150336	A00001342	A00001343	62	3779318277180751872
A00001344	demand	890	6.150336	6.150336	A00001345	A00001346	66	3779318277205917696
A00001347	demand	891	6.150336	6.150336	A00001348	A00001349	75	3779318277264637952
A00001350	demand	892	6.150336	6.150336	A00001351	A00001352	71	3779318277239472128
A00001353	demand	893	6.150336	6.150336	A00001354	A00001355	74	3779318277256249344
A00001356	demand	894	11.670637	11.670637	A00001357	A00001358	79	3779318277293998080
A00001359	demand	895	11.670637	11.670637	A00001360	A00001042	88	3779318277356912640
A00001361	demand	896	11.670637	11.670637	A00001362	A00001363	136	3779318277684068352
A00001364	demand	897	11.670637	11.670637	A00001365	A00001366	350	3779318279126908928
A00001367	demand	898	11.670637	11.670637	A00001368	A00001013	346	3779318279101743104
A00001371	demand	900	20.001091	20.001091	A00001372	A00001373	94	3779318277403049984
A00001374	demand	901	20.001091	20.001091	A00001375	A00000854	97	3779318277419827200
A00001376	demand	902	20.001091	20.001091	A00001377	A00001022	105	3779318277470158848
A00001378	demand	903	20.001091	20.001091	A00001379	A00001001	131	3779318277646319616
A00001380	demand	904	5.000273	5.000273	A00001381	A00001221	593	3779318280800436224
A00001382	demand	905	5.000273	5.000273	A00001383	A00001384	594	3779318280804630528
A00001385	demand	906	5.000273	5.000273	A00001386	A00000838	596	3779318280817213440
A00001387	demand	907	5.000273	5.000273	A00001388	A00000841	597	3779318280825602048
A00001389	demand	908	20.001091	20.001091	A00001390	A00001088	2	3779318276727767040
A00001391	demand	909	20.001091	20.001091	A00001392	A00001090	4	3779318276740349952
A00001393	demand	910	20.001091	20.001091	A00001394	A00001092	6	3779318276757127168
A00001395	demand	911	20.001091	20.001091	A00001396	A00001096	8	3779318276769710080
A00001397	demand	912	20.001091	20.001091	A00001398	A00001399	51	3779318277101060096
A00001400	demand	913	20.001091	20.001091	A00001401	A00001402	54	3779318277117837312
A00001403	demand	914	20.001091	20.001091	A00001404	A00000126	61	3779318277172363264
A00001405	demand	915	20.001091	20.001091	A00001406	A00000128	65	3779318277201723392
A00001407	demand	916	20.001091	20.001091	A00001408	A00001409	72	3779318277243666432
A00001410	demand	917	20.001091	20.001091	A00001411	A00001412	29	3779318276954259456
A00001413	demand	918	20.001091	20.001091	A00001414	A00001415	53	3779318277113643008
A00001416	demand	919	20.001091	20.001091	A00001417	A00000405	356	3779318279168851968
3779318281270198272	supply	923	1550.000107	1550.000107	A00001425	A00001221	593	3779318280800436224	5200.0
3779318281165340672	supply	924	11698.3871	11698.3871	A00001426	A00000854	97	3779318277419827200	8680.0
3779318281156952064	supply	925	196.0	196.0	A00001427	A00001244	201	3779318278116081664	26390.0
3779318281266003968	supply	926	8249.0	8249.0	A00001428	A00001113	37	3779318277008785408	4900.0
3779318281173729280	supply	934	676.0	676.0	A00001437	A00001303	639	3779318281106620416	15100.0
3779318281253421056	supply	939	309.677419	309.677419	A00001443	A00001013	346	3779318279101743104	14600.0
3779318281245032448	supply	940	630.0	630.0	A00001444	A00001316	351	3779318279135297536	19370.0
3779318281240838144	supply	943	150.0	150.0	A00001447	A00001448	584	3779318280737521664	8670.0
3779318283488985088	supply	945	245.0	245.0	A00001450	A00001451	28	3779318276950065152	14678.9
3779318283493179392	supply	946	0.0	0.0	A00001452	A00001451	28	3779318276950065152	0.0
3779318283493179393	supply	947	0.0	0.0	A00001453	A00001113	37	3779318277008785408	0.0
3779318283505762305	supply	951	0.0	0.0	A00001458	A00000339	230	3779318278309019648	0.0
3779318283509956608	supply	952	0.0	0.0	A00001459	A00000339	230	3779318278309019648	0.0
3779318283509956609	supply	953	308.0	308.0	A00001460	A00001461	151	3779318277784731648	16106.19
3779318283509956610	supply	954	0.0	0.0	A00001462	A00001244	201	3779318278116081664	0.0
3779318283514150912	supply	955	0.0	0.0	A00001463	A00001013	346	3779318279101743104	0.0
3779318283400904705	supply	956	435.483871	435.483871	A00001464	A00001465	642	3779318281123397632	14800.0
3779318283472207872	supply	957	4100.0	4100.0	A00001466	A00001088	2	3779318276727767040	15596.33
3779318283476402176	supply	958	3350.0	3350.0	A00001467	A00001088	2	3779318276727767040	15596.33
3779318283476402177	supply	959	700.0	700.0	A00001468	A00001088	2	3779318276727767040	15596.33
3779318283480596480	supply	960	1850.0	1850.0	A00001469	A00001088	2	3779318276727767040	15596.33
3779318283442847745	supply	963	207.254067	207.254067	A00001472	A00000716	210	3779318278174801920	13291.0
3779318283447042048	supply	964	770.063696	770.063696	A00001473	A00000716	210	3779318278174801920	23879.0
3779318283451236352	supply	965	0.0	0.0	A00001474	A00000716	210	3779318278174801920	0.0
3779318283451236353	supply	966	0.0	0.0	A00001475	A00000716	210	3779318278174801920	0.0
3779318283455430656	supply	967	0.0	0.0	A00001476	A00000716	210	3779318278174801920	0.0
3779318283459624960	supply	968	0.0	0.0	A00001477	A00000716	210	3779318278174801920	0.0
3779318283459624961	supply	969	0.0	0.0	A00001478	A00000716	210	3779318278174801920	0.0
3779318283463819264	supply	970	0.0	0.0	A00001479	A00000716	210	3779318278174801920	0.0
3779318283405099008	supply	979	0.0	0.0	A00001487	A00000313	628	3779318281031122944	0.0
3779318283409293312	supply	980	0.0	0.0	A00001488	A00000313	628	3779318281031122944	0.0
3779318283409293313	supply	981	0.0	0.0	A00001489	A00000313	628	3779318281031122944	0.0
3779318283413487616	supply	982	0.0	0.0	A00001490	A00000313	628	3779318281031122944	0.0
3779318283417681920	supply	983	0.0	0.0	A00001491	A00000313	628	3779318281031122944	0.0
3779318283417681921	supply	984	0.0	0.0	A00001492	A00000313	628	3779318281031122944	0.0
3779318283468013568	supply	985	987.0294789999999	987.0294789999999	A00001493	A00000313	628	3779318281031122944	23879.0
3779318283468013569	supply	986	265.647991	265.647991	A00001494	A00000313	628	3779318281031122944	13291.0
CQK00014	demand	987	70.0	70.0	A00001495	A00000854	97	3779318277419827200	353.3333
CQK00013	supply	988	0.0	0.0	A00001496	A00001303	639	3779318281106620416	353.3333
CQK00005	supply	990	0.0	0.0	A00001498	A00001098	14	3779318276849401856	331.0
CQK00012	demand	993	110.0	110.0	A00001501	A00000854	97	3779318277419827200	353.3333
CQK00010	demand	994	250.0	250.0	A00001502	A00000854	97	3779318277419827200	353.3333
CQK00006	demand	995	450.0	450.0	A00001503	A00000294	129	3779318277633736704	657.0
CQK00002	demand	996	385.0	385.0	A00001504	A00000294	129	3779318277633736704	509.0
CQK00009	demand	997	300.0	300.0	A00001505	A00000339	230	3779318278309019648	423.0
CQK00001	demand	998	840.0	840.0	A00001506	A00000339	230	3779318278309019648	247.0
CQK00008	demand	999	1000.0	1000.0	A00001507	A00001508	197	3779318278090915840	290.0
CQK00015	supply	1001	0.0	0.0	A00001510	A00001508	197	3779318278090915840	0.0
CQK00016	supply	1002	0.0	0.0	A00001511	A00001508	197	3779318278090915840	0.0
CQK00019	supply	1003	0.0	0.0	A00001512	A00001244	201	3779318278116081664	0.0
CQK00017	supply	1004	0.0	0.0	A00001513	A00001113	37	3779318277008785408	0.0
CQK00018	supply	1005	0.0	0.0	A00001514	A00001113	37	3779318277008785408	0.0
CQK00020	supply	1006	0.0	0.0	A00001515	A00001303	639	3779318281106620416	0.0
dummy_s_1	supply	dummy_1	3327.528	2218.3520000000003	dummy_s_1	dummy_1	dummy_1	dummy_1	0.0
dummy_d_2	demand	dummy_2	8905.091999999999	5936.728	dummy_d_2	dummy_2	dummy_2	dummy_2	0.0
dummy_d_3	demand	dummy_3	4966.308	3310.8720000000003	dummy_d_3	dummy_3	dummy_3	dummy_3	0.0
dummy_s_4	supply	dummy_4	2099.676	1399.784	dummy_s_4	dummy_4	dummy_4	dummy_4	0.0
dummy_d_5	demand	dummy_5	1380.3	920.2	dummy_d_5	dummy_5	dummy_5	dummy_5	0.0
