capacity	code	dest	dest_idx	dest_name	diameter	efficiency	heat_para	idx	is_valve	length	lower_capacity	lower_pressure_warning	lower_temp_warning	max_pressure	name	ori	ori_idx	ori_name	resistance_para	roughness	sub_division	temp	thickness	unit_operation_cost	unit_price	upper_capacity	upper_pressure_warning	upper_temp_warning	valve_end	('max_pressure',)
1005.71	3779318281370861568	3779318280905293824	609	A00002973	588.0	100.0	1.35	21		88.98	-1005.7142859999999	2.5	5.0	10.0	GDGN0228	3779318280892710912	607	A00000091	1.0	0.04	0.0	10.0	11.0	3.1222	2.189	1005.7142859999999	9.85	50.0
105.14	3779318281375055872	3779318280896905216	608	A00000153	263.0	100.0	1.35	22	A00003052	111.43	-105.142857	2.5	-10.0	6.3	GDGN0229	3779318280905293824	609	A00002973	1.0	0.01	0.0	10.0	5.0	3.1222	2.189	105.142857	6.0	50.0	0.0
1971.42	3779318281379250176	3779318280804630528	594	A00001384	646.0	100.0	1.75	23		171.15	-1971.4285710000001	2.5	5.0	6.3	GDGN0235	3779318280800436224	593	A00001221	1.0	0.01	0.0	12.0	7.0	3.1222	1.2991	1971.4285710000001	6.0	50.0
1971.42	3779318281379250177	3779318280813019136	595	A00000835	646.0	100.0	1.75	24		121.81	-1971.4285710000001	2.5	5.0	6.3	GDGN0236	3779318280804630528	594	A00001384	1.0	0.01	0.0	12.0	7.0	3.1222	1.2991	1971.4285710000001	6.0	50.0
1971.42	3779318281383444480	3779318280817213440	596	A00000838	646.0	100.0	1.75	25		111.26	-1971.4285710000001	2.5	5.0	6.3	GDGN0237	3779318280813019136	595	A00000835	1.0	0.01	0.0	12.0	7.0	3.1222	1.2991	1971.4285710000001	6.0	50.0
1971.42	3779318281387638784	3779318280825602048	597	A00000841	646.0	100.0	1.75	26		218.59	-1971.4285710000001	2.5	5.0	6.3	GDGN0238	3779318280817213440	596	A00000838	1.0	0.01	0.0	12.0	7.0	3.1222	1.2991	1971.4285710000001	6.0	50.0
1971.42	3779318281391833088	3779318280833990656	598	A00002949	646.0	100.0	1.75	27		34.8	-1971.4285710000001	2.5	5.0	6.3	GDGN0239	3779318280825602048	597	A00000841	1.0	0.01	0.0	12.0	7.0	3.1222	1.2991	1971.4285710000001	6.0	50.0
1971.42	3779318281391833089	3779318280838184960	599	A00000843	646.0	100.0	1.75	28		59.14	-1971.4285710000001	2.5	5.0	6.3	GDGN0240	3779318280833990656	598	A00002949	1.0	0.01	0.0	12.0	7.0	3.1222	1.2991	1971.4285710000001	6.0	50.0
1971.42	3779318281396027392	3779318280871739392	604	A00000851	607.6	100.0	1.75	29		1.0	-1971.4285710000001	2.5	5.0	6.3	GDGN0641	3779318280838184960	599	A00000843	1.0	0.01	0.0	12.0	26.2	3.1222	1.2991	1971.4285710000001	6.0	50.0
1971.42	3779318281400221696	3779318280880128000	605	0623732+300m	607.6	100.0	1.75	30		1.0	-1971.4285710000001	2.5	5.0	6.3	GDGN0642	3779318280838184960	599	A00000843	1.0	0.01	0.0	12.0	26.2	3.1222	1.2991	1971.4285710000001	6.0	50.0
1971.42	3779318281400221697	3779318280846573568	600	A00000847	646.0	100.0	1.75	31		51.45	-1971.4285710000001	2.5	5.0	6.3	GDGN0241	3779318280838184960	599	A00000843	1.0	0.01	0.0	12.0	7.0	3.1222	1.2991	1971.4285710000001	6.0	50.0
1971.42	3779318281404416000	3779318280859156480	602	A00000849	646.0	100.0	1.75	32		24.64	-1971.4285710000001	2.5	5.0	6.3	GDGN0242	3779318280846573568	600	A00000847	1.0	0.01	0.0	12.0	7.0	3.1222	1.2991	1971.4285710000001	6.0	50.0
1971.42	3779318281408610304	3779318280867545088	603	A00000095	646.0	100.0	1.75	33		24.59	-1971.4285710000001	2.5	5.0	6.3	GDGN0243	3779318280859156480	602	A00000849	1.0	0.01	0.0	12.0	7.0	3.1222	1.2991	1971.4285710000001	6.0	50.0
