code	ds_type	max_v	min_v	name	node	node_idx	price	sub_division	idx	node_id	OUID	GasSort	SalesClientID	SupplyCategoryID	ClientStationID	ProvinceID	SalesType	ImportGasSourceType	TradeProp	GasDomestic
3779319726405058560	demand	12.19189	12.19189	A00000251	A00000252	3779318280284536832	14587.16	0	151	517	XSNF0007	10001		CS000001	ZDGN0495	PROV0028	2.0	null	null	null
3779319726409252864	demand	0.0	0.0	A00000253	A00000252	3779318280284536832	14587.16	0	152	517	XSNF0007	10002		CS000001	ZDGN0495	PROV0028	2.0	null	null	null
3779319728393158656	demand	10.31184	10.31184	A00000254	A00000255	3779318280360034304	14587.16	0	153	527	XSNF0007	10001		CS000001	ZDGN0496	PROV0028	2.0	null	null	null
3779319734890135552	demand	22.76152	22.76152	A00000256	A00000257	3779318280339062784	14587.16	0	154	524	XSNF0007	10001		CS000001	ZDGN0497	PROV0028	2.0	null	null	null
3779319738249773056	demand	29.00361	29.00361	A00000258	A00000259	3779318280347451392	14587.16	0	155	525	XSNF0007	10001		CS000001	ZDGN0498	PROV0028	2.0	null	null	null
3779319741378723840	demand	11.29702	11.29702	A00000260	A00000261	3779318280464891904	14587.16	0	156	542	XSNF0007	10001		CS000001	ZDGN0610	PROV0028	2.0	null	null	null
3779319742939004928	demand	23.23704	23.23704	A00000262	A00000263	3779318280330674176	14587.16	0	157	523	XSNF0007	10001		CS000001	ZDGN0617	PROV0028	2.0	null	null	null
3779319745765965824	demand	92.01151	92.01151	A00000264	A00000265	3779318277491130368	16880.73	0	158	108	XSBF0004	10001		CS000001	ZDGN0055	PROV0004	2.0	null	null	null
3779319745765965825	demand	13.41923	13.41923	A00000266	A00000265	3779318277491130368	16238.53	0	159	108	XSBF0003	10001		CS000001	ZDGN0055	PROV0003	2.0	null	null	null
3779319747624042496	demand	0.0	0.0	A00000267	A00000268	3779318277516296192	16880.73	0	160	111	XSBF0004	10001		CS000001	ZDGN0058	PROV0004	2.0	null	null	null
3779319749805080576	demand	96.61639	96.61639	A00000269	A00000270	3779318277642125312	16880.73	0	161	130	XSBF0004	10001		CS000001	ZDGN0061	PROV0004	2.0	null	null	null
3779319751977730048	demand	0.0	0.0	A00000271	A00000272	3779318277549850624	16880.73	0	162	116	XSBF0004	10007		CS000001	ZDGN0067	PROV0004	2.0	null	null	null
3779319751981924352	demand	172.0622	172.0622	A00000273	A00000272	3779318277549850624	16880.73	0	163	116	XSBF0004	10001		CS000001	ZDGN0067	PROV0004	2.0	null	null	null
3779319751981924353	demand	0.0	0.0	A00000274	A00000272	3779318277549850624	16880.73	0	164	116	XSBF0004	10003		CS000001	ZDGN0067	PROV0004	2.0	null	null	null
3779319753844195328	demand	0.0	0.0	A00000275	A00000276	3779318277554044928	16880.73	0	165	117	XSBF0004	10007		CS000001	ZDGN0068	PROV0004	2.0	null	null	null
3779319753844195329	demand	0.0	0.0	A00000277	A00000276	3779318277554044928	16880.73	0	166	117	XSBF0004	10001		CS000001	ZDGN0068	PROV0004	2.0	null	null	null
3779319755614191616	demand	0.0	0.0	A00000278	A00000279	3779318277562433536	16880.73	0	167	118	XSBF0004	10007		CS000001	ZDGN0069	PROV0004	2.0	null	null	null
3779319755614191617	demand	30.75914	30.75914	A00000280	A00000279	3779318277562433536	16880.73	0	168	118	XSBF0004	10001		CS000001	ZDGN0069	PROV0004	2.0	null	null	null
3779319758508261376	demand	174.9211	174.9211	A00000281	A00000282	3779318277583405056	16880.73	0	169	121	XSBF0004	10001		CS000001	ZDGN0072	PROV0004	2.0	null	null	null
3779319758512455680	demand	0.0	0.0	A00000283	A00000282	3779318277583405056	16880.73	0	170	121	XSBF0004	10004		CS000001	ZDGN0072	PROV0004	2.0	null	null	null
3779319760165011456	demand	107.6241	107.6241	A00000284	A00000285	3779318277595987968	16880.73	0	171	123	XSBF0004	10001		CS000001	ZDGN0073	PROV0004	2.0	null	null	null
3779319762941640704	demand	473.3015	473.3015	A00000286	A00000287	3779318277608570880	16880.73	0	172	125	XSBF0004	10006		CS000001	ZDGN0074	PROV0004	2.0	null	null	null
3779319762941640705	demand	0.0	0.0	A00000288	A00000287	3779318277608570880	16880.73	0	173	125	XSBF0004	10008		CS000001	ZDGN0074	PROV0004	2.0	null	null	null
3779319762945835008	demand	0.0	0.0	A00000289	A00000287	3779318277608570880	16880.73	0	174	125	XSBF0004	10001		CS000001	ZDGN0074	PROV0004	2.0	null	null	null
3779319762945835009	demand	0.0	0.0	A00000290	A00000287	3779318277608570880	0.0	0	175	125	XSBF0004	10006		LNG00004	ZDGN0074	PROV0004	5.0	null	null	null
3779319762945835010	demand	0.0	0.0	A00000291	A00000287	3779318277608570880	0.0	0	176	125	XSBF0004	10008		LNG00004	ZDGN0074	PROV0004	5.0	null	null	null
3779319762945835011	demand	0.0	0.0	A00000292	A00000287	3779318277608570880	0.0	0	177	125	XSBF0004	10001		LNG00004	ZDGN0074	PROV0004	5.0	null	null	null
3779319766490021888	demand	278.6933	278.6933	A00000293	A00000294	3779318277633736704	16880.73	0	178	129	XSBF0004	10001		CS000001	ZDGN0075	PROV0004	2.0	null	null	null
3779319766490021889	demand	94.9649	94.9649	A00000295	A00000294	3779318277633736704	17064.22	0	179	129	XSBF0002	10001		CS000001	ZDGN0075	PROV0002	2.0	null	null	null
3779319768083857408	demand	56.68028	56.68028	A00000296	A00000297	3779318277600182272	16880.73	0	180	124	XSBF0004	10001		CS000001	ZDGN0081	PROV0004	2.0	null	null	null
3779319768083857409	demand	0.0	0.0	A00000298	A00000297	3779318277600182272	16880.73	0	181	124	XSBF0004	10004		CS000001	ZDGN0081	PROV0004	2.0	null	null	null
3779319768088051712	demand	0.0021	0.0021	A00000299	A00000297	3779318277600182272	17064.22	0	182	124	XSBF0002	10001		CS000001	ZDGN0081	PROV0002	2.0	null	null	null
3779319769656721408	demand	2.539129	2.539129	A00000300	A00000301	3779318277667291136	16880.73	0	183	134	XSBF0004	10007		CS000001	ZDGN0087	PROV0004	2.0	null	null	null
3779319769656721409	demand	0.0	0.0	A00000302	A00000301	3779318277667291136	16880.73	0	184	134	XSBF0004	10001		CS000001	ZDGN0087	PROV0004	2.0	null	null	null
3779319771372191744	demand	48.92914	48.92914	A00000303	A00000304	3779318277700845568	16880.73	0	185	139	XSBF0004	10001		CS000001	ZDGN0090	PROV0004	2.0	null	null	null
3779319773389651968	demand	18.59726	18.59726	A00000305	A00000306	3779318281089843200	16880.73	0	186	637	XSBF0004	10001		CS000001	ZDGN0091	PROV0004	2.0	null	null	null
3779319775058984960	demand	0.0	0.0	A00000307	A00000308	3779318277730205696	16880.73	0	187	143	XSBF0004	10001		CS000001	ZDGN0099	PROV0004	2.0	null	null	null
3779319778070495232	demand	127.4253	127.4253	A00000309	A00000310	3779318277868617728	16880.73	0	188	163	XSBF0004	10001		CS000001	ZDGN0103	PROV0004	2.0	null	null	null
3779319778070495233	demand	0.0	0.0	A00000311	A00000310	3779318277868617728	16880.73	0	189	163	XSBF0004	10003		CS000001	ZDGN0103	PROV0004	2.0	null	null	null
3779319780121509888	demand	0.0	0.0	A00000312	A00000313	3779318281031122944	16880.73	0	190	628	XSBF0004	10008		CS000001	ZDGN0104	PROV0004	2.0	null	null	null
3779319780121509889	demand	0.0	0.0	A00000314	A00000313	3779318281031122944	16880.73	0	191	628	XSBF0004	10001		CS000001	ZDGN0104	PROV0004	2.0	null	null	null
3779319780121509890	demand	0.0	0.0	A00000315	A00000313	3779318281031122944	17155.96	0	192	628	XSDB0001	10007		CS000001	ZDGN0104	PROV0008	2.0	null	null	null
3779319780125704192	demand	0.0	0.0	A00000316	A00000313	3779318281031122944	17155.96	0	193	628	XSDB0001	10008		CS000001	ZDGN0104	PROV0008	2.0	null	null	null
3779319780125704193	demand	0.0	0.0	A00000317	A00000313	3779318281031122944	17155.96	0	194	628	XSDB0001	10001		CS000001	ZDGN0104	PROV0008	2.0	null	null	null
3779319780129898496	demand	0.0	0.0	A00000318	A00000313	3779318281031122944	17064.22	0	195	628	XSBF0002	10001		CS000001	ZDGN0104	PROV0002	2.0	null	null	null
3779319780129898497	demand	0.0	0.0	A00000319	A00000313	3779318281031122944	0.0	0	196	628	XSBF0004	10006		LNG00004	ZDGN0104	PROV0004	5.0	null	null	null
3779319780134092800	demand	0.0	0.0	A00000320	A00000313	3779318281031122944	0.0	0	197	628	XSBF0004	10008		LNG00004	ZDGN0104	PROV0004	5.0	null	null	null
3779319784701689856	demand	0.0	0.0	A00000321	A00000322	3779318277960892416	16880.73	0	198	177	XSBF0004	10008		CS000001	ZDGN0105	PROV0004	2.0	null	null	null
3779319787016945664	demand	60.38307	60.38307	A00000323	A00000324	3779318277843451904	16880.73	0	199	160	XSBF0004	10001		CS000001	ZDGN0109	PROV0004	2.0	null	null	null
3779319788786941952	demand	182.4986	182.4986	A00000325	A00000326	3779318277835063296	16880.73	0	200	159	XSBF0004	10001		CS000001	ZDGN0110	PROV0004	2.0	null	null	null
3779319788786941953	demand	214.1061	214.1061	A00000327	A00000326	3779318277835063296	17064.22	0	201	159	XSBF0002	10001		CS000001	ZDGN0110	PROV0002	2.0	null	null	null
3779319788791136256	demand	0.0	0.0	A00000328	A00000326	3779318277835063296	17064.22	0	202	159	XSBF0002	10003		CS000001	ZDGN0110	PROV0002	2.0	null	null	null
3779319788791136257	demand	0.0	0.0	A00000329	A00000326	3779318277835063296	17064.22	0	203	159	XSBF0002	10002		CS000001	ZDGN0110	PROV0002	2.0	null	null	null
3779319790804402176	demand	155.5802	155.5802	A00000330	A00000331	3779318277952503808	16880.73	0	204	176	XSBF0004	10001		CS000001	ZDGN0111	PROV0004	2.0	null	null	null
3779319790808596480	demand	0.0	0.0	A00000330	A00000331	3779318277952503808	0.0	0	205	176	XSBF0004	10001		CS000001	ZDGN0111	PROV0004	5.0	null	null	null
3779319792272408576	demand	74.24277	74.24277	A00000332	A00000333	3779318277872812032	16880.73	0	206	164	XSBF0004	10001		CS000001	ZDGN0112	PROV0004	2.0	null	null	null
3779319795216809984	demand	0.0	0.0	A00000334	A00000335	3779318277893783552	16880.73	0	207	167	XSBF0004	10001		CS000001	ZDGN0113	PROV0004	2.0	null	null	null
3779319797141995520	demand	28.42008	28.42008	A00000336	A00000337	3779318277881200640	16880.73	0	208	165	XSBF0004	10001		CS000001	ZDGN0114	PROV0004	2.0	null	null	null
3779319799998316544	demand	0.0	0.0	A00000338	A00000339	3779318278309019648	16880.73	0	209	230	XSBF0004	10001		CS000001	ZDGN0115	PROV0004	2.0	null	null	null
3779319799998316545	demand	382.6752	382.6752	A00000340	A00000339	3779318278309019648	17064.22	0	210	230	XSBF0002	10007		CS000001	ZDGN0115	PROV0002	2.0	null	null	null
3779319799998316546	demand	0.0	0.0	A00000341	A00000339	3779318278309019648	17064.22	0	211	230	XSBF0002	10001		CS000001	ZDGN0115	PROV0002	2.0	null	null	null
3779319799998316547	demand	0.0	0.0	A00000342	A00000339	3779318278309019648	17064.22	0	212	230	XSBF0002	10003		CS000001	ZDGN0115	PROV0002	2.0	null	null	null
3779319800002510848	demand	0.0	0.0	A00000343	A00000339	3779318278309019648	17064.22	0	213	230	XSBF0002	10004		CS000001	ZDGN0115	PROV0002	2.0	null	null	null
3779319801772507136	demand	186.5168	186.5168	A00000344	A00000345	3779318278317408256	16880.73	0	214	231	XSBF0004	10001		CS000001	ZDGN0116	PROV0004	2.0	null	null	null
3779319801776701440	demand	0.0	0.0	A00000346	A00000345	3779318278317408256	16880.73	0	215	231	XSBF0004	10005		CS000001	ZDGN0116	PROV0004	2.0	null	null	null
3779319801776701441	demand	0.0	0.0	A00000347	A00000345	3779318278317408256	17064.22	0	216	231	XSBF0002	10001		CS000001	ZDGN0116	PROV0002	2.0	null	null	null
3779319805669015552	demand	0.0	0.0	A00000348	A00000349	3779318278355156992	16880.73	0	217	236	XSBF0004	10001		CS000001	ZDGN0117	PROV0004	2.0	null	null	null
3779319807258656768	demand	6.65184	6.65184	A00000350	A00000351	3779318278359351296	16880.73	0	218	237	XSBF0004	10001		CS000001	ZDGN0118	PROV0004	2.0	null	null	null
3779319807258656769	demand	0.0	0.0	A00000352	A00000351	3779318278359351296	16880.73	0	219	237	XSDB0005	10001		CS000001	ZDGN0118	PROV0012	2.0	null	null	null
3779319810127560704	demand	0.0	0.0	A00000353	A00000354	3779318277688262656	16880.73	0	220	137	XSBF0004	10001		CS000001	ZDGN0129	PROV0004	2.0	null	null	null
3779319810127560705	demand	0.0	0.0	A00000355	A00000354	3779318277688262656	16880.73	0	221	137	XSDB0005	10002		CS000001	ZDGN0129	PROV0012	2.0	null	null	null
3779319813285871616	demand	92.54576	92.54576	A00000356	A00000357	3779318277721817088	16880.73	0	222	142	XSBF0004	10001		CS000001	ZDGN0130	PROV0004	2.0	null	null	null
3779319814854541312	demand	0.0	0.0	A00000358	A00000359	3779318278644563968	16880.73	0	223	280	XSBF0004	10001		CS000001	ZDGN0131	PROV0004	2.0	null	null	null
3779319816658092032	demand	0.0	0.0	A00000360	A00000361	3779318278766198784	16880.73	0	224	298	XSBF0004	10001		CS000001	ZDGN0141	PROV0004	2.0	null	null	null
3779319816658092033	demand	149.1102	149.1102	A00000362	A00000361	3779318278766198784	16880.73	0	225	298	XSDB0005	10001		CS000001	ZDGN0141	PROV0012	2.0	null	null	null
3779319819736711168	demand	0.0	0.0	A00000363	A00000364	3779318278304825344	16880.73	0	226	229	XSBF0004	10001		CS000001	ZDGN0513	PROV0004	2.0	null	null	null
3779319819736711169	demand	0.0	0.0	A00000365	A00000364	3779318278304825344	16880.73	0	227	229	XSDB0005	10001		CS000001	ZDGN0513	PROV0012	2.0	null	null	null
3779319821322158080	demand	0.0	0.0	A00000366	A00000367	3779318278283853824	16880.73	0	228	226	XSBF0004	10001		CS000001	ZDGN0514	PROV0004	2.0	null	null	null
3779319821322158081	demand	0.0	0.0	A00000366	A00000367	3779318278283853824	16880.73	0	229	226	XSBF0004	10001		CS000001	ZDGN0514	PROV0004	2.0	null	null	null
3779319821322158082	demand	0.0	0.0	A00000368	A00000367	3779318278283853824	16880.73	0	230	226	XSBF0004	10004		CS000001	ZDGN0514	PROV0004	2.0	null	null	null
3779319821326352384	demand	0.0	0.0	A00000368	A00000367	3779318278283853824	16880.73	0	231	226	XSBF0004	10004		CS000001	ZDGN0514	PROV0004	2.0	null	null	null
3779319822932770816	demand	0.0	0.0	A00000369	A00000370	3779318278271270912	16880.73	0	232	224	XSBF0004	10001		CS000001	ZDGN0516	PROV0004	2.0	null	null	null
3779319825805869056	demand	224.2444	224.2444	A00000371	A00000372	3779318277889589248	16880.73	0	233	166	XSBF0004	10007		CS000001	ZDGN0556	PROV0004	2.0	null	null	null
3779319825805869057	demand	0.0	0.0	A00000373	A00000372	3779318277889589248	16880.73	0	234	166	XSBF0004	10001		CS000001	ZDGN0556	PROV0004	2.0	null	null	null
3779319825810063360	demand	0.0	0.0	A00000374	A00000372	3779318277889589248	16880.73	0	235	166	XSBF0004	10002		CS000001	ZDGN0556	PROV0004	2.0	null	null	null
3779319827840106496	demand	0.0	0.0	A00000373	A00000375	3779318277847646208	16880.73	0	236	161	XSBF0004	10001		CS000001	ZDGN0557	PROV0004	2.0	null	null	null
3779319829501050880	demand	13.15077	13.15077	A00000376	A00000377	3779318278665535488	16880.73	0	237	283	XSBF0004	10001		CS000001	ZDGN0561	PROV0004	2.0	null	null	null
3779319829501050881	demand	46.05127	46.05127	A00000378	A00000377	3779318278665535488	16880.73	0	238	283	XSDB0005	10001		CS000001	ZDGN0561	PROV0012	2.0	null	null	null
3779319832982323200	demand	0.0	0.0	A00000379	A00000380	3779318277965086720	16880.73	0	239	178	XSBF0004	10001		CS000001	ZDGN0624	PROV0004	2.0	null	null	null
3779319832982323201	demand	0.0	0.0	A00000381	A00000380	3779318277965086720	16880.73	0	240	178	XSBF0004	10002		CS000001	ZDGN0624	PROV0004	2.0	null	null	null
3779319834576158720	demand	0.0	0.0	A00000382	A00000383	3779318277587599360	16880.73	0	241	122	XSBF0004	10001		CS000001	ZDGN0628	PROV0004	2.0	null	null	null
3779319834576158721	demand	0.0	0.0	A00000384	A00000383	3779318277587599360	16880.73	0	242	122	XSBF0004	10004		CS000001	ZDGN0628	PROV0004	2.0	null	null	null
3779319836128051200	demand	0.0	0.0	A00000385	A00000386	3779318279068188672	17155.96	0	243	341	XSDB0001	10007		CS000001	ZDGN0161	PROV0008	2.0	null	null	null
3779319836128051201	demand	0.0	0.0	A00000387	A00000386	3779318279068188672	17155.96	0	244	341	XSDB0001	10001		CS000001	ZDGN0161	PROV0008	2.0	null	null	null
3779319837927407616	demand	0.0	0.0	A00000388	A00000389	3779318279055605760	17155.96	0	245	339	XSDB0001	10007		CS000001	ZDGN0162	PROV0008	2.0	null	null	null
3779319837931601920	demand	0.0	0.0	A00000388	A00000389	3779318279055605760	17155.96	0	246	339	XSDB0001	10007		CS000001	ZDGN0162	PROV0008	2.0	null	null	null
3779319837931601921	demand	14.53879	14.53879	A00000390	A00000389	3779318279055605760	17155.96	0	247	339	XSDB0001	10001		CS000001	ZDGN0162	PROV0008	2.0	null	null	null
3779319839995199488	demand	137.3207	137.3207	A00000391	A00000392	3779318279047217152	17155.96	0	248	338	XSDB0001	10001		CS000001	ZDGN0163	PROV0008	2.0	null	null	null
3779319842004271104	demand	65.8339	65.8339	A00000393	A00000394	3779318278741032960	17155.96	0	249	294	XSDB0001	10001		CS000001	ZDGN0164	PROV0008	2.0	null	null	null
3779319843652632576	demand	4.176932	4.176932	A00000395	A00000396	3779318278736838656	17155.96	0	250	293	XSDB0001	10001		CS000001	ZDGN0165	PROV0008	2.0	null	null	null
3779319846618005504	demand	50.73334	50.73334	A00000397	A00000398	3779318279030439936	17155.96	0	251	336	XSDB0001	10001		CS000001	ZDGN0192	PROV0008	2.0	null	null	null
3779319846618005505	demand	0.0	0.0	A00000399	A00000398	3779318279030439936	17155.96	0	252	336	XSDB0001	10003		CS000001	ZDGN0192	PROV0008	2.0	null	null	null
3779319848354447360	demand	21.74415	21.74415	A00000400	A00000401	3779318280045461504	17155.96	0	253	484	XSDB0001	10001		CS000001	ZDGN0193	PROV0008	2.0	null	null	null
3779319850657120256	demand	33.48102	33.48102	A00000402	A00000403	3779318279173046272	17155.96	0	254	357	XSDB0001	10001		CS000001	ZDGN0266	PROV0008	2.0	null	null	null
3779319852871712768	demand	0.0	0.0	A00000404	A00000405	3779318279168851968	17155.96	0	255	356	XSDB0001	10001		CS000001	ZDGN0267	PROV0008	2.0	null	null	null
3779319856688529408	demand	9.795915	9.795915	A00000406	A00000407	3779318279160463360	17155.96	0	256	355	XSDB0001	10007		CS000001	ZDGN0268	PROV0008	2.0	null	null	null
3779319856692723712	demand	0.0	0.0	A00000408	A00000407	3779318279160463360	17155.96	0	257	355	XSDB0001	10001		CS000001	ZDGN0268	PROV0008	2.0	null	null	null
3779319858802458624	demand	44.28678	44.28678	A00000409	A00000410	3779318279080771584	17155.96	0	258	343	XSDB0001	10001		CS000001	ZDGN0270	PROV0008	2.0	null	null	null
3779319858806652928	demand	0.0	0.0	A00000411	A00000410	3779318279080771584	17155.96	0	259	343	XSDB0001	10002		CS000001	ZDGN0270	PROV0008	2.0	null	null	null
3779319861465841664	demand	176.5238	176.5238	A00000412	A00000413	3779318279219183616	17155.96	0	260	364	XSDB0001	10007		CS000001	ZDGN0271	PROV0008	2.0	null	null	null
3779319861470035968	demand	0.0	0.0	A00000414	A00000413	3779318279219183616	17155.96	0	261	364	XSDB0001	10001		CS000001	ZDGN0271	PROV0008	2.0	null	null	null
3779319863483301888	demand	212.4254	212.4254	A00000415	A00000416	3779318279059800064	17155.96	0	262	340	XSDB0001	10007		CS000001	ZDGN0377	PROV0008	2.0	null	null	null
3779319863483301889	demand	0.0	0.0	A00000417	A00000416	3779318279059800064	17155.96	0	263	340	XSDB0001	10001		CS000001	ZDGN0377	PROV0008	2.0	null	null	null
3779319863483301890	demand	0.0	0.0	A00000418	A00000416	3779318279059800064	17155.96	0	264	340	XSDB0001	10003		CS000001	ZDGN0377	PROV0008	2.0	null	null	null
3779319866486423552	demand	208.9851	208.9851	A00000419	A00000420	3779318279089160192	17155.96	0	265	344	XSDB0001	10001		CS000001	ZDGN0393	PROV0008	2.0	null	null	null
3779319866490617856	demand	0.0	0.0	A00000421	A00000420	3779318279089160192	17155.96	0	266	344	XSDB0001	10003		CS000001	ZDGN0393	PROV0008	2.0	null	null	null
3779319866490617857	demand	0.0	0.0	A00000422	A00000420	3779318279089160192	17155.96	0	267	344	XSDB0001	10002		CS000001	ZDGN0393	PROV0008	2.0	null	null	null
3779319866490617858	demand	0.0	0.0	A00000423	A00000420	3779318279089160192	16880.73	0	268	344	XSDB0005	10007		CS000001	ZDGN0393	PROV0012	2.0	null	null	null
3779319868357083136	demand	205.1267	205.1267	A00000424	A00000425	3779318279038828544	17155.96	0	269	337	XSDB0001	10007		CS000001	ZDGN0394	PROV0008	2.0	null	null	null
3779319868357083137	demand	0.0	0.0	A00000426	A00000425	3779318279038828544	17155.96	0	270	337	XSDB0001	10001		CS000001	ZDGN0394	PROV0008	2.0	null	null	null
3779319868357083138	demand	0.0	0.0	A00000427	A00000425	3779318279038828544	17155.96	0	271	337	XSDB0001	10003		CS000001	ZDGN0394	PROV0008	2.0	null	null	null
3779319868361277440	demand	0.0	0.0	A00000428	A00000425	3779318279038828544	17155.96	0	272	337	XSDB0001	10002		CS000001	ZDGN0394	PROV0008	2.0	null	null	null
3779319870076747776	demand	0.0	0.0	A00000429	A00000430	3779318278896222208	17155.96	0	273	317	XSDB0001	10007		CS000001	ZDGN0563	PROV0008	2.0	null	null	null
3779319870076747777	demand	0.0	0.0	A00000431	A00000430	3779318278896222208	17155.96	0	274	317	XSDB0001	10008		CS000001	ZDGN0563	PROV0008	2.0	null	null	null
3779319870080942080	demand	0.0	0.0	A00000432	A00000430	3779318278896222208	17155.96	0	275	317	XSDB0001	10001		CS000001	ZDGN0563	PROV0008	2.0	null	null	null
3779319870080942081	demand	4.492448	4.492448	A00000433	A00000430	3779318278896222208	18532.11	0	276	317	XSDB0003	10001		CS000001	ZDGN0563	PROV0010	2.0	null	null	null
3779319870080942082	demand	0.0	0.0	A00000434	A00000430	3779318278896222208	0.0	0	277	317	XSDB0002	10008		LNG00004	ZDGN0563	PROV0009	5.0	null	null	null
3779319870080942083	demand	0.0	0.0	A00000435	A00000430	3779318278896222208	0.0	0	278	317	XSNF0003	10008		LNG00004	ZDGN0563	PROV0024	5.0	null	null	null
3779319871855132672	demand	179.2273	179.2273	A00000436	A00000437	3779318279156269056	17155.96	0	279	354	XSDB0001	10008		CS000001	ZDGN0587	PROV0008	2.0	null	null	null
3779319871859326976	demand	0.0	0.0	A00000438	A00000437	3779318279156269056	17155.96	0	280	354	XSDB0001	10001		CS000001	ZDGN0587	PROV0008	2.0	null	null	null
3779319871859326977	demand	0.0	0.0	A00000439	A00000437	3779318279156269056	17155.96	0	281	354	XSDB0001	10002		CS000001	ZDGN0587	PROV0008	2.0	null	null	null
3779319873566408704	demand	39.13619	39.13619	A00000440	A00000441	3779318279147880448	17155.96	0	282	353	XSDB0001	10001		CS000001	ZDGN0599	PROV0008	2.0	null	null	null
3779319873566408705	demand	0.0	0.0	A00000442	A00000441	3779318279147880448	17155.96	0	283	353	XSDB0001	10002		CS000001	ZDGN0599	PROV0008	2.0	null	null	null
3779319875093135360	demand	685.8078	685.8078	A00000443	A00000444	3779318281098231808	15045.87	0	284	638	XSBF0007	10001		CS000001	ZDGN0639	PROV0007	2.0	null	null	null
3779319876485644288	demand	13.71398	13.71398	A00000445	A00000446	3779318279231766528	16697.25	0	285	366	XSNF0001	10001		CS000001	ZDGN0273	PROV0022	2.0	null	null	null
3779319876485644289	demand	0.0	0.0	A00000447	A00000446	3779318279231766528	16697.25	0	286	366	XSNF0001	10002		CS000001	ZDGN0273	PROV0022	2.0	null	null	null
3779319879723646976	demand	3.633641	3.633641	A00000448	A00000449	3779318279244349440	16697.25	0	287	367	XSNF0001	10007		CS000001	ZDGN0274	PROV0022	2.0	null	null	null
3779319879723646977	demand	0.0	0.0	A00000450	A00000449	3779318279244349440	16697.25	0	288	367	XSNF0001	10001		CS000001	ZDGN0274	PROV0022	2.0	null	null	null
3779319881351036928	demand	69.75263	69.75263	A00000451	A00000452	3779318279252738048	16697.25	0	289	368	XSNF0001	10001		CS000001	ZDGN0275	PROV0022	2.0	null	null	null
3779319884110888960	demand	148.8843	148.8843	A00000453	A00000454	3779318279261126656	16697.25	0	290	369	XSNF0001	10006		CS000001	ZDGN0276	PROV0022	2.0	null	null	null
3779319884110888961	demand	0.0	0.0	A00000455	A00000454	3779318279261126656	16697.25	0	291	369	XSNF0001	10001		CS000001	ZDGN0276	PROV0022	2.0	null	null	null
3779319884115083264	demand	0.0	0.0	A00000456	A00000454	3779318279261126656	0.0	0	292	369	XSDB0001	10008		LNG00004	ZDGN0276	PROV0008	5.0	null	null	null
3779319884115083265	demand	0.0	0.0	A00000457	A00000454	3779318279261126656	0.0	0	293	369	XSNF0001	10008		LNG00004	ZDGN0276	PROV0022	5.0	null	null	null
3779319884115083266	demand	0.0	0.0	A00000458	A00000454	3779318279261126656	0.0	0	294	369	XSNF0002	10008		LNG00004	ZDGN0276	PROV0023	5.0	null	null	null
3779319884119277568	demand	0.0	0.0	A00000459	A00000454	3779318279261126656	0.0	0	295	369	XSNF0003	10008		LNG00004	ZDGN0276	PROV0024	5.0	null	null	null
3779319885985742848	demand	0.0	0.0	A00000460	A00000461	3779318279265320960	16697.25	0	296	370	XSNF0001	10001		CS000001	ZDGN0277	PROV0022	2.0	null	null	null
3779319889169219584	demand	40.99039	40.99039	A00000462	A00000463	3779318279722500096	16697.25	0	297	437	XSNF0001	10001		CS000001	ZDGN0298	PROV0022	2.0	null	null	null
3779319891153125376	demand	4.872057	4.872057	A00000464	A00000465	3779318279634419712	16697.25	0	298	424	XSNF0001	10001		CS000001	ZDGN0300	PROV0022	2.0	null	null	null
3779319891157319680	demand	0.0	0.0	A00000466	A00000465	3779318279634419712	16697.25	0	299	424	XSNF0001	10002		CS000001	ZDGN0300	PROV0022	2.0	null	null	null
3779319892872790016	demand	19.03922	19.03922	A00000467	A00000468	3779318279621836800	16697.25	0	300	422	XSNF0001	10001		CS000001	ZDGN0302	PROV0022	2.0	null	null	null
3779319894349185024	demand	14.52803	14.52803	A00000469	A00000470	3779318279693139968	16697.25	0	301	433	XSNF0001	10001		CS000001	ZDGN0519	PROV0022	2.0	null	null	null
3779319896672829440	demand	4.053629	4.053629	A00000471	A00000472	3779318279680557056	16697.25	0	302	431	XSNF0001	10001		CS000001	ZDGN0522	PROV0022	2.0	null	null	null
3779319898237304832	demand	51.93304	51.93304	A00000473	A00000474	3779318279667974144	16697.25	0	303	429	XSNF0001	10007		CS000001	ZDGN0523	PROV0022	2.0	null	null	null
3779319898241499136	demand	0.0	0.0	A00000475	A00000474	3779318279667974144	16697.25	0	304	429	XSNF0001	10001		CS000001	ZDGN0523	PROV0022	2.0	null	null	null
3779319900007301120	demand	18.812	18.812	A00000476	A00000477	3779318279676362752	16697.25	0	305	430	XSNF0001	10007		CS000001	ZDGN0524	PROV0022	2.0	null	null	null
3779319900007301121	demand	0.0	0.0	A00000478	A00000477	3779318279676362752	16697.25	0	306	430	XSNF0001	10001		CS000001	ZDGN0524	PROV0022	2.0	null	null	null
3779319902423220224	demand	31.34579	31.34579	A00000479	A00000480	3779318279747665920	16697.25	0	307	440	XSNF0001	10007		CS000001	ZDGN0526	PROV0022	2.0	null	null	null
3779319902423220225	demand	0.0	0.0	A00000481	A00000480	3779318279747665920	16697.25	0	308	440	XSNF0001	10001		CS000001	ZDGN0526	PROV0022	2.0	null	null	null
